Certificate_id,Client_id,Course_id,Course_end_date
72921,86237,46187,2021-02-07
72922,74546,70076,2020-11-01
72923,97681,64440,2021-09-27
72924,87873,74963,2021-12-24
72925,20342,3622,2022-01-10
72926,5059,71447,2021-01-02
72927,13826,77552,2022-03-19
72928,43354,70222,2021-01-23
72929,95212,53112,2022-04-03
72930,85587,91719,2021-01-26
72931,37766,20823,2020-07-21
72932,3788,3198,2020-04-24
72933,81390,21094,2021-04-13
72934,3331,46555,2020-11-10
72935,70242,30441,2020-01-23
72936,16987,98327,2021-10-22
72937,86937,8772,2022-01-12
72938,93196,23464,2021-03-19
72939,94059,91446,2020-04-12
72940,77260,75613,2020-10-02
72941,11503,42666,2021-02-14
72942,1395,16118,2021-11-21
72943,95996,48380,2020-06-30
72944,3221,65217,2020-07-02
72945,34812,80831,2021-01-17
72946,16679,18368,2022-02-09
72947,48785,39879,2020-05-05
72948,75933,36198,2021-05-14
72949,31538,83892,2022-01-01
72950,92910,43648,2021-10-05
72951,21440,88292,2020-06-26
72952,98129,53201,2021-04-15
72953,60931,40809,2020-04-28
72954,39243,76906,2020-01-30
72955,64340,23634,2021-01-02
72956,24570,53420,2021-06-02
72957,97582,15714,2021-02-14
72958,34565,48952,2021-03-20
72959,16967,38040,2020-12-24
72960,39898,46841,2020-03-21
72961,59748,20254,2020-02-23
72962,56356,39097,2020-01-04
72963,28057,13432,2021-02-26
72964,16809,57985,2020-02-28
72965,3809,96674,2020-07-04
72966,453,52657,2020-07-28
72967,72840,4273,2020-10-17
72968,16582,55890,2021-11-06
72969,83875,37208,2022-04-26
72970,13031,99138,2020-10-21
72971,60972,80120,2020-01-16
72972,3330,21125,2021-09-18
72973,21491,35682,2021-03-19
72974,80465,73679,2021-12-06
72975,60953,61868,2022-04-26
72976,26881,55774,2021-07-22
72977,86199,57193,2021-12-05
72978,1798,41690,2022-05-08
72979,67514,89592,2020-04-19
72980,78902,96719,2022-01-20
72981,63056,97775,2022-05-04
72982,38403,86816,2020-06-01
72983,21576,13397,2021-05-18
72984,91436,74905,2021-11-04
72985,41621,52014,2020-08-11
72986,80756,72263,2021-01-31
72987,95146,25657,2020-01-29
72988,32309,46491,2021-02-10
72989,75164,49778,2022-04-06
72990,66688,54354,2021-05-04
72991,30723,89755,2020-01-30
72992,76383,15998,2020-05-29
72993,89613,53592,2020-06-02
72994,40869,89297,2021-04-04
72995,40658,29645,2022-01-07
72996,54344,37561,2021-07-29
72997,28593,98952,2020-05-09
72998,28746,41980,2021-10-15
72999,56013,90668,2020-12-20
73000,86868,15335,2021-06-13
73001,18175,20348,2021-04-15
73002,47228,43233,2021-04-07
73003,38147,78336,2021-08-19
73004,85064,93468,2022-04-12
73005,49488,33059,2022-04-12
73006,11497,4541,2020-02-18
73007,14639,50572,2020-07-30
73008,74668,50976,2022-03-31
73009,96453,51772,2021-07-02
73010,66357,75826,2021-08-18
73011,28274,47592,2021-01-12
73012,23493,2764,2020-07-24
73013,17553,26506,2021-02-12
73014,67360,59267,2020-10-22
73015,40985,47678,2020-05-08
73016,96494,38490,2020-04-02
73017,64321,99640,2022-03-10
73018,72754,8096,2021-12-08
73019,2276,40375,2022-05-09
73020,36157,96853,2022-01-18
73021,1302,23207,2021-11-13
73022,66952,41980,2021-08-06
73023,3498,14315,2022-03-16
73024,56828,16056,2020-05-26
73025,17733,70428,2020-07-11
73026,49145,62383,2021-11-02
73027,92758,59139,2022-03-19
73028,60618,55814,2020-03-18
73029,65238,87391,2021-01-06
73030,96120,88971,2021-02-16
73031,15942,41491,2020-05-12
73032,6691,7587,2022-04-26
73033,94301,31685,2022-01-23
73034,81911,47182,2020-09-14
73035,27530,60923,2021-08-11
73036,36355,84394,2020-08-19
73037,88989,47308,2020-06-28
73038,9720,42420,2021-04-08
73039,51429,80212,2021-08-09
73040,79768,32886,2020-03-25
73041,56237,34525,2020-04-09
73042,52448,37092,2021-05-23
73043,41831,93330,2021-08-25
73044,11640,81940,2020-07-12
73045,17309,81652,2021-06-23
73046,8675,55154,2020-07-01
73047,68225,65278,2020-02-02
73048,11500,23034,2021-04-07
73049,52802,89334,2022-02-08
73050,34896,2523,2021-09-26
73051,18112,24888,2021-01-15
73052,24732,70349,2020-03-01
73053,66780,19923,2020-10-28
73054,36311,22639,2020-12-10
73055,91750,62074,2020-02-16
73056,2914,43699,2021-12-04
73057,66068,6409,2020-05-02
73058,41621,20486,2020-01-27
73059,52507,85502,2020-12-16
73060,7919,8108,2021-06-06
73061,27451,60882,2020-05-30
73062,18620,41104,2021-06-08
73063,11437,18137,2021-03-02
73064,18368,92684,2022-03-18
73065,64844,56607,2021-10-02
73066,5805,57533,2021-07-31
73067,27582,45519,2021-10-25
73068,44717,7770,2020-09-22
73069,88209,74242,2020-10-02
73070,46893,76292,2020-09-01
73071,62098,48617,2020-12-11
73072,33628,61577,2021-07-06
73073,174,58423,2020-07-01
73074,14529,32225,2022-02-21
73075,48475,12691,2020-12-23
73076,6953,67766,2020-02-17
73077,22363,65746,2021-08-22
73078,40275,60099,2020-09-03
73079,56346,88589,2022-01-13
73080,55030,21383,2020-09-18
73081,83513,23227,2020-10-24
73082,23059,30622,2021-03-23
73083,34104,83508,2020-07-22
73084,74556,68858,2021-01-14
73085,62504,87023,2020-09-29
73086,89944,51344,2020-07-26
73087,40256,55527,2021-11-03
73088,97031,96326,2020-11-20
73089,38885,10814,2022-03-09
73090,29960,80594,2022-03-17
73091,59220,91736,2021-12-23
73092,73570,40418,2021-02-19
73093,29552,36473,2021-11-13
73094,27494,18382,2021-04-15
73095,85802,32774,2020-10-24
73096,93954,8977,2022-03-19
73097,15220,71893,2021-05-23
73098,42505,60095,2022-03-05
73099,8457,59633,2021-09-17
73100,57993,5177,2020-02-12
73101,31143,61560,2021-07-12
73102,77790,41045,2020-05-02
73103,66434,80986,2020-01-24
73104,98617,45108,2020-08-24
73105,15078,30933,2020-07-05
73106,27458,55137,2021-03-22
73107,38155,41646,2022-01-30
73108,6200,56489,2022-03-06
73109,11519,74342,2020-01-12
73110,15946,70815,2022-01-15
73111,62387,4417,2021-01-09
73112,88155,47309,2020-03-29
73113,22316,7989,2021-02-12
73114,36011,98056,2021-04-29
73115,75931,69398,2022-03-06
73116,34169,2728,2022-01-20
73117,96766,90728,2021-05-05
73118,88009,56193,2021-04-04
73119,37226,61250,2020-07-20
73120,64092,3941,2021-11-24
73121,17764,11341,2020-09-09
73122,78455,21142,2021-12-21
73123,42699,52261,2020-04-23
73124,77369,51479,2021-09-11
73125,19826,71333,2021-03-01
73126,27486,2432,2020-08-18
73127,82660,96879,2020-08-05
73128,17333,16775,2021-05-28
73129,80789,87997,2020-05-30
73130,33913,68699,2020-04-15
73131,25547,57883,2021-03-26
73132,4047,63131,2021-09-15
73133,96470,28929,2022-03-15
73134,31640,7507,2021-02-06
73135,8903,64421,2021-10-20
73136,36063,57179,2021-03-20
73137,27085,46101,2022-01-23
73138,60950,17179,2021-03-22
73139,10505,53200,2021-09-30
73140,69164,16919,2021-12-26
73141,41379,27219,2020-01-15
73142,68793,86797,2021-05-28
73143,11464,42494,2021-06-09
73144,68065,89098,2020-12-24
73145,27091,60261,2021-09-07
73146,72791,77877,2021-03-16
73147,17812,6231,2020-03-01
73148,50743,41779,2020-02-03
73149,51300,33749,2020-11-16
73150,55982,73629,2021-12-30
73151,85675,25317,2021-08-23
73152,86675,57303,2020-11-11
73153,20811,36968,2021-03-08
73154,35962,37056,2020-06-22
73155,5129,84196,2020-05-18
73156,91874,58839,2022-04-04
73157,19357,28736,2020-01-23
73158,47136,34981,2021-06-20
73159,51347,63425,2021-09-19
73160,2094,93793,2022-02-09
73161,3930,72349,2020-03-20
73162,9593,45518,2020-10-02
73163,40942,73325,2021-12-11
73164,28709,8349,2020-11-26
73165,90912,6908,2021-02-25
73166,36001,72246,2022-05-11
73167,42231,17518,2020-09-04
73168,95751,96058,2020-03-29
73169,64720,88264,2021-09-29
73170,9605,70778,2021-09-14
73171,4179,61792,2021-06-23
73172,70284,10950,2021-06-02
73173,27148,71898,2021-11-10
73174,26875,36928,2020-12-29
73175,32897,56333,2020-05-11
73176,82538,69974,2021-06-08
73177,58959,83514,2021-03-08
73178,61521,61796,2021-04-28
73179,55651,2026,2020-12-26
73180,88561,85436,2022-03-28
73181,11413,17586,2020-02-27
73182,25992,22991,2020-06-13
73183,91084,29981,2021-08-09
73184,71730,69278,2021-11-15
73185,25267,65752,2021-03-11
73186,74260,86584,2021-10-01
73187,29610,94185,2020-10-27
73188,43420,59669,2021-12-12
73189,52173,51678,2020-12-31
73190,45297,78504,2020-02-05
73191,26714,7976,2021-04-05
73192,54100,5354,2022-04-06
73193,66093,22428,2021-11-09
73194,18449,98419,2021-01-22
73195,53591,12375,2020-10-12
73196,23063,62683,2021-12-07
73197,97067,66538,2021-02-20
73198,81694,56793,2022-01-22
73199,37125,40627,2020-10-19
73200,2866,1429,2021-12-22
73201,44434,79609,2021-10-10
73202,88906,59504,2020-02-04
73203,71556,74980,2021-06-22
73204,59645,82645,2021-12-28
73205,19038,29569,2022-03-05
73206,31246,63660,2020-12-23
73207,89409,9630,2020-08-02
73208,54182,30287,2021-11-11
73209,8619,77496,2020-05-15
73210,29080,11328,2021-06-14
73211,56326,2357,2020-11-07
73212,88781,6784,2020-06-29
73213,18569,28492,2020-04-05
73214,24140,42819,2020-12-25
73215,70020,11252,2021-06-15
73216,61906,92921,2020-09-20
73217,81875,35696,2021-10-10
73218,10885,82628,2020-04-06
73219,51774,80918,2021-11-02
73220,95,30195,2021-03-31
73221,83535,34299,2021-06-18
73222,72779,7280,2020-10-23
73223,33039,29401,2020-09-12
73224,41011,58411,2020-07-21
73225,7889,8646,2021-05-17
73226,41090,42846,2020-10-11
73227,46490,30528,2020-04-10
73228,12980,7318,2020-11-12
73229,84285,76264,2021-11-04
73230,57561,7231,2021-06-25
73231,44075,25425,2020-09-07
73232,93255,60367,2020-05-07
73233,91822,6660,2020-02-29
73234,627,12308,2021-10-29
73235,6677,86309,2022-05-07
73236,87964,84523,2020-04-19
73237,62051,69668,2021-10-28
73238,55860,64342,2020-12-30
73239,7478,95794,2022-01-08
73240,79120,83334,2022-02-07
73241,49184,72857,2020-11-30
73242,89508,47597,2020-05-22
73243,66110,2274,2021-03-10
73244,36472,65250,2020-08-07
73245,35507,43468,2021-12-17
73246,88195,81003,2022-02-17
73247,84671,40630,2020-08-13
73248,69538,35537,2021-08-23
73249,1281,96529,2022-01-23
73250,85673,95546,2022-01-12
73251,16978,12189,2021-09-05
73252,311,41769,2020-10-01
73253,85515,31409,2020-12-24
73254,93736,13636,2021-01-27
73255,35,10547,2022-04-11
73256,68284,7922,2021-03-25
73257,71965,6020,2020-06-29
73258,19898,53495,2020-04-18
73259,30905,40745,2020-01-09
73260,30154,69435,2021-09-19
73261,86470,35404,2022-01-20
73262,75856,98820,2020-12-04
73263,59759,42819,2021-09-08
73264,38619,62199,2021-12-13
73265,24191,63716,2020-06-30
73266,13802,89038,2021-08-14
73267,6197,28671,2021-07-28
73268,77194,7120,2021-11-23
73269,60744,30399,2021-12-08
73270,12580,81306,2020-06-22
73271,4464,12328,2020-02-24
73272,74444,17582,2021-11-18
73273,71104,44002,2021-03-11
73274,42520,19310,2022-03-14
73275,95181,45140,2020-12-11
73276,30154,51659,2021-05-30
73277,30831,31918,2020-11-18
73278,45529,65977,2020-08-04
73279,96611,24849,2020-11-24
73280,73923,89187,2021-01-10
73281,57487,66460,2021-09-15
73282,26920,1311,2021-05-27
73283,62253,2578,2021-04-17
73284,93102,39129,2021-03-14
73285,75508,44532,2021-12-26
73286,7464,32478,2020-11-27
73287,46585,60755,2022-01-01
73288,96343,76924,2020-06-23
73289,57101,43220,2022-03-13
73290,7083,15556,2020-03-19
73291,96015,80525,2022-03-02
73292,96633,81434,2020-02-07
73293,24787,26831,2021-05-11
73294,71531,23254,2021-05-01
73295,20536,96229,2021-08-06
73296,89930,15912,2020-12-13
73297,64554,56728,2021-03-17
73298,87293,89449,2021-05-07
73299,10599,3165,2021-01-12
73300,47068,53456,2020-11-25
73301,79097,74176,2020-11-10
73302,61187,33185,2022-03-31
73303,89540,21061,2020-06-24
73304,72324,43593,2020-12-08
73305,66807,46254,2020-05-27
73306,50613,17281,2022-04-08
73307,49747,17003,2021-02-04
73308,42885,97898,2020-03-20
73309,52747,98871,2022-04-07
73310,44508,59995,2021-03-25
73311,20140,62583,2022-02-13
73312,76139,47377,2021-03-10
73313,24285,65757,2022-03-11
73314,89122,13099,2020-10-30
73315,28351,81393,2020-08-17
73316,52615,99408,2021-08-30
73317,26380,37495,2020-09-17
73318,28684,71088,2021-11-20
73319,5947,44,2021-01-25
73320,84118,30890,2020-07-21
73321,94535,14556,2020-03-16
73322,87179,72409,2020-01-20
73323,20019,59780,2020-02-21
73324,80725,98049,2021-01-17
73325,78110,99033,2020-06-15
73326,52206,90630,2021-12-29
73327,56662,13126,2021-10-04
73328,84626,95021,2021-09-12
73329,20,97017,2021-06-23
73330,4752,48497,2021-06-03
73331,31456,95386,2021-11-27
73332,48705,42715,2020-04-19
73333,88450,76789,2020-12-29
73334,65355,10436,2021-10-16
73335,9667,50144,2021-10-22
73336,99532,94111,2021-10-16
73337,5482,53389,2021-06-09
73338,60939,55826,2021-05-26
73339,73588,77479,2021-06-12
73340,43136,61319,2021-01-22
73341,15297,44061,2021-09-10
73342,98651,94095,2020-10-29
73343,75000,50264,2021-07-11
73344,21218,84923,2020-07-01
73345,88076,91760,2021-02-07
73346,95232,11466,2021-04-13
73347,1833,28008,2021-08-31
73348,56538,82267,2021-05-18
73349,3951,12111,2022-02-25
73350,54834,49833,2021-05-28
73351,11376,6519,2020-02-14
73352,15314,13989,2020-09-23
73353,72022,63721,2020-09-20
73354,2810,76703,2020-07-24
73355,59300,21416,2020-05-05
73356,70853,38427,2020-12-02
73357,66646,16948,2020-05-01
73358,49760,45569,2020-01-21
73359,73115,21797,2020-05-30
73360,1215,22021,2022-02-25
73361,12213,25669,2020-06-25
73362,5696,38829,2021-05-14
73363,48836,81938,2020-07-31
73364,39347,13372,2021-11-02
73365,59738,54686,2021-03-30
73366,82183,13517,2020-05-26
73367,95696,33002,2021-01-23
73368,36485,94070,2020-01-30
73369,35603,59539,2021-05-05
73370,2630,8,2020-06-23
73371,51059,33034,2021-09-01
73372,93627,67816,2022-03-12
73373,19261,81137,2020-08-20
73374,27453,34432,2020-04-22
73375,47130,26769,2022-01-27
73376,17335,99580,2021-07-12
73377,65357,51156,2022-01-31
73378,39560,99942,2020-05-24
73379,20850,80577,2020-02-29
73380,26516,63066,2020-04-04
73381,4555,47617,2021-07-15
73382,43563,45036,2020-03-26
73383,8729,1434,2021-03-12
73384,82044,47971,2021-02-12
73385,54167,31979,2020-06-17
73386,29599,96283,2020-09-08
73387,11210,34746,2021-04-09
73388,92744,66554,2020-01-06
73389,13022,43794,2020-11-30
73390,77336,64566,2020-04-16
73391,26516,94902,2021-11-13
73392,7511,66731,2020-12-24
73393,98628,32901,2020-11-22
73394,16892,70018,2022-04-15
73395,52470,92709,2021-03-10
73396,2882,33704,2020-11-07
73397,84577,25567,2020-02-09
73398,64373,78947,2020-03-02
73399,26187,44386,2021-04-01
73400,54214,79621,2022-01-25
73401,36257,32837,2020-04-17
73402,64934,2217,2021-03-21
73403,19176,18940,2022-01-11
73404,54643,51552,2022-01-19
73405,40508,6576,2021-02-16
73406,7866,10975,2022-02-26
73407,42169,55065,2022-04-13
73408,93449,76452,2021-12-01
73409,45481,22260,2020-09-21
73410,36149,55314,2020-08-30
73411,52266,67410,2021-04-10
73412,95519,69031,2021-05-28
73413,32380,4719,2020-09-08
73414,81705,3032,2020-01-26
73415,2304,52492,2021-09-27
73416,39081,60641,2022-01-14
73417,84959,23658,2021-11-25
73418,74399,19771,2021-08-05
73419,66013,65883,2020-03-08
73420,35860,20495,2020-03-22
73421,61483,11774,2021-01-16
73422,65493,54581,2020-08-18
73423,22189,67251,2021-02-09
73424,75603,91317,2021-05-18
73425,63570,16165,2021-08-19
73426,52014,44478,2021-09-22
73427,72807,89056,2022-04-11
73428,69487,50728,2022-03-12
73429,43592,32700,2020-08-21
73430,46622,61002,2022-01-15
73431,47141,36207,2020-11-17
73432,35502,53256,2020-01-25
73433,85051,92672,2021-08-12
73434,25068,50713,2020-03-03
73435,91118,51201,2020-07-20
73436,9337,12718,2020-03-26
73437,1376,6175,2020-04-03
73438,50698,50479,2020-10-31
73439,24327,59738,2021-05-27
73440,79123,58495,2021-08-15
73441,67197,18378,2022-03-20
73442,70895,37945,2020-05-15
73443,48676,87869,2020-03-07
73444,94969,63306,2021-11-06
73445,66560,79972,2022-05-02
73446,13219,65696,2020-10-01
73447,64175,43747,2020-10-30
73448,50989,81935,2020-06-22
73449,85427,84953,2022-01-23
73450,6755,58854,2021-03-17
73451,68075,29431,2020-08-10
73452,47573,99633,2021-12-08
73453,86421,35938,2021-04-30
73454,64414,93602,2021-01-26
73455,64159,36933,2022-01-16
73456,16614,76522,2021-01-08
73457,4762,396,2021-05-25
73458,28373,34317,2020-10-16
73459,9088,21985,2020-12-03
73460,19055,75398,2022-01-22
73461,31790,88533,2021-04-04
73462,68879,58316,2022-02-10
73463,61558,65347,2020-08-05
73464,10181,21137,2021-12-28
73465,8296,34591,2021-09-21
73466,62385,19946,2021-12-19
73467,27110,77153,2020-06-07
73468,8237,44189,2020-04-12
73469,87052,53411,2022-01-15
73470,9620,9561,2020-05-25
73471,64010,99937,2021-06-12
73472,49052,69589,2021-06-10
73473,67631,31006,2021-11-04
73474,56534,92732,2021-07-15
73475,83817,69136,2020-05-06
73476,3856,27560,2020-06-22
73477,48872,67205,2021-12-15
73478,39397,60930,2021-03-01
73479,33765,20317,2021-12-14
73480,83589,30927,2021-09-30
73481,14902,364,2021-10-02
73482,74810,39932,2021-03-18
73483,59269,46680,2021-11-11
73484,48262,69856,2021-11-08
73485,36308,70305,2020-01-03
73486,20814,16712,2022-02-07
73487,75861,23384,2020-12-05
73488,91791,64837,2021-07-12
73489,67374,92574,2020-12-17
73490,63837,61199,2020-05-17
73491,86537,13063,2020-02-14
73492,13775,82897,2020-06-20
73493,36157,319,2021-05-02
73494,80656,97771,2021-10-09
73495,20451,13289,2020-08-19
73496,92077,91609,2022-03-17
73497,63835,67252,2020-11-15
73498,79507,67526,2020-12-07
73499,66256,29455,2021-01-31
73500,85339,63705,2022-05-06
73501,60365,45167,2021-09-06
73502,24544,25008,2020-05-02
73503,94330,55950,2022-04-09
73504,60135,27878,2020-08-06
73505,41046,47553,2021-08-28
73506,11323,58862,2022-04-01
73507,41800,72774,2021-12-28
73508,221,45435,2020-12-23
73509,100000,19241,2021-08-08
73510,47647,25944,2021-02-22
73511,92189,98033,2020-01-06
73512,97958,41426,2021-05-22
73513,79598,99242,2020-04-17
73514,21355,69137,2020-03-26
73515,45341,79840,2021-09-27
73516,39006,2319,2021-05-16
73517,8708,32089,2020-09-30
73518,80303,34171,2020-07-10
73519,30422,20473,2020-06-29
73520,95098,19434,2021-07-03
73521,54201,31307,2021-02-24
73522,44628,19428,2021-07-14
73523,34358,94957,2020-05-03
73524,78762,22286,2021-03-12
73525,13509,55301,2020-04-13
73526,820,93993,2021-08-07
73527,59960,42280,2020-10-21
73528,48664,86620,2021-08-17
73529,29740,16532,2021-10-28
73530,52374,87934,2020-11-18
73531,92173,30910,2020-06-06
73532,2882,38664,2020-11-20
73533,49951,55889,2020-01-28
73534,41349,49549,2021-03-29
73535,49209,8885,2021-04-14
73536,49061,35571,2020-07-15
73537,86965,98858,2021-04-28
73538,46216,16178,2021-01-27
73539,24340,99412,2021-12-10
73540,16577,69890,2021-07-04
73541,56206,8845,2020-12-26
73542,64064,41917,2020-02-17
73543,44986,14196,2021-03-18
73544,11300,11629,2020-03-10
73545,20884,14676,2020-07-29
73546,27027,21810,2020-04-02
73547,4337,46844,2021-04-24
73548,43107,63947,2021-04-21
73549,16324,388,2021-04-08
73550,1059,90222,2021-11-02
73551,36342,93688,2022-04-07
73552,78354,238,2020-12-02
73553,51706,28049,2021-07-01
73554,15861,17849,2022-04-08
73555,38106,99061,2021-06-26
73556,48366,18873,2022-01-19
73557,36367,98059,2020-03-17
73558,3785,62440,2022-03-14
73559,48349,11259,2022-03-11
73560,24842,87006,2021-12-02
73561,69115,72142,2020-07-26
73562,28345,31485,2020-07-01
73563,60169,56086,2021-02-19
73564,17394,45763,2021-06-26
73565,32038,99182,2021-05-27
73566,10449,91852,2020-01-22
73567,31431,747,2022-02-27
73568,66405,73660,2021-11-25
73569,772,12425,2020-11-11
73570,7928,20618,2020-05-10
73571,38080,22927,2022-01-10
73572,64381,83456,2022-02-02
73573,28367,75676,2022-04-04
73574,72290,30102,2020-11-18
73575,60997,56261,2020-02-03
73576,48296,30427,2021-04-29
73577,449,96274,2021-10-20
73578,47357,78184,2020-04-02
73579,71370,35037,2021-07-02
73580,77313,41228,2021-01-20
73581,7857,71445,2020-10-25
73582,90458,35339,2021-09-20
73583,79097,32477,2021-12-09
73584,16983,57382,2021-05-19
73585,15292,89248,2021-10-28
73586,57306,16879,2020-05-30
73587,66880,10433,2020-01-02
73588,48770,78146,2022-04-21
73589,34309,14800,2020-08-18
73590,51227,98139,2020-03-04
73591,51270,6821,2022-04-17
73592,57687,39114,2020-08-18
73593,33785,52836,2020-03-15
73594,16339,25146,2022-05-09
73595,88706,16124,2020-10-12
73596,87874,7884,2020-05-28
73597,27852,72487,2021-09-09
73598,47638,35047,2021-09-08
73599,29098,39509,2021-01-25
73600,40862,30028,2020-10-27
73601,55598,61689,2020-04-01
73602,96883,34966,2021-08-16
73603,8694,87530,2021-02-27
73604,42306,31017,2022-04-20
73605,25531,60891,2020-11-06
73606,50142,24139,2022-01-18
73607,65629,58484,2021-12-22
73608,90950,24124,2020-05-14
73609,44887,72413,2020-12-08
73610,3751,55380,2020-01-04
73611,43920,8037,2021-03-22
73612,42818,11342,2020-04-16
73613,94438,52414,2021-07-30
73614,26841,22306,2022-03-30
73615,64061,99992,2020-06-04
73616,18079,96695,2020-11-22
73617,56036,54758,2021-12-31
73618,48785,55222,2020-11-28
73619,74837,34180,2021-02-12
73620,92431,18649,2020-10-18
73621,81091,41356,2020-06-11
73622,48966,48994,2020-04-07
73623,2695,23237,2020-01-25
73624,32927,66749,2022-02-08
73625,75733,30346,2021-08-24
73626,33301,89543,2021-12-16
73627,34581,13477,2021-05-08
73628,67545,96390,2021-05-16
73629,51892,570,2021-07-21
73630,49064,41637,2020-03-30
73631,74518,54206,2020-05-03
73632,69391,37954,2020-04-12
73633,40898,86437,2021-11-02
73634,62798,460,2020-04-16
73635,79244,61639,2021-01-17
73636,74262,3122,2020-01-30
73637,55964,63381,2020-11-11
73638,61377,14246,2020-05-26
73639,28681,82995,2020-10-05
73640,41584,19102,2021-11-23
73641,73551,5646,2021-07-13
73642,53376,56870,2021-04-14
73643,94564,28803,2020-05-27
73644,24247,24465,2021-09-19
73645,78974,96480,2020-04-29
73646,68319,28718,2021-07-13
73647,17848,23339,2022-01-05
73648,23904,42372,2020-01-22
73649,24788,1820,2020-12-16
73650,62260,27551,2022-01-26
73651,6319,67091,2020-07-09
73652,43406,8124,2020-06-15
73653,82969,28262,2020-06-26
73654,38208,83657,2020-12-07
73655,62738,86752,2020-01-05
73656,75937,2779,2021-12-13
73657,18184,37398,2021-11-28
73658,40204,31626,2022-01-14
73659,67491,71454,2020-09-12
73660,59233,95337,2020-03-13
73661,35360,77436,2020-03-20
73662,62940,30950,2020-11-07
73663,74658,21758,2022-01-22
73664,74789,52947,2021-07-14
73665,17630,35200,2020-08-22
73666,54092,16788,2021-03-21
73667,29042,44113,2021-02-20
73668,22685,55659,2021-05-24
73669,15571,87319,2020-07-01
73670,42284,60372,2020-03-12
73671,50646,93793,2021-01-04
73672,86715,12397,2022-02-22
73673,21285,1619,2021-02-26
73674,38118,39464,2021-01-26
73675,7958,30019,2022-03-31
73676,49679,91073,2021-09-17
73677,32666,9318,2020-05-04
73678,29645,22847,2021-07-23
73679,42027,61763,2020-10-30
73680,55785,31007,2020-03-19
73681,9298,31041,2020-02-04
73682,24127,2709,2021-10-29
73683,96681,43940,2021-12-22
73684,35752,20023,2020-07-30
73685,19851,87327,2021-02-07
73686,31674,96217,2021-03-31
73687,64817,22866,2020-11-12
73688,36802,70579,2022-03-21
73689,75899,61277,2021-03-28
73690,59028,70797,2020-12-18
73691,64553,9018,2021-08-17
73692,47279,66605,2021-06-25
73693,6296,59800,2020-08-06
73694,37962,53783,2022-01-15
73695,71801,86072,2021-01-24
73696,48100,33626,2020-09-13
73697,35559,78325,2021-10-02
73698,93640,27700,2022-02-18
73699,21524,39399,2021-12-17
73700,2027,8774,2020-02-17
73701,9176,63148,2020-10-21
73702,18214,6034,2020-12-23
73703,35232,32438,2020-03-17
73704,92846,74406,2020-07-25
73705,94335,94862,2022-01-21
73706,38068,33997,2021-04-20
73707,16075,41361,2020-12-01
73708,90635,66794,2021-08-14
73709,83640,14340,2021-09-26
73710,22158,79292,2021-08-04
73711,40104,52367,2022-01-18
73712,38324,79358,2022-04-03
73713,94920,54566,2021-09-26
73714,81508,3095,2021-09-14
73715,26762,37582,2020-09-11
73716,58158,99552,2021-06-14
73717,79497,27416,2020-09-06
73718,61982,72834,2021-02-25
73719,91204,2308,2021-08-18
73720,66196,57646,2021-08-20
73721,14106,20302,2022-04-02
73722,70248,41797,2022-02-26
73723,39947,5686,2020-03-18
73724,62532,9665,2021-01-20
73725,93560,34307,2021-11-23
73726,2114,18512,2021-06-15
73727,44197,76691,2021-08-01
73728,95690,27255,2020-06-10
73729,52429,28043,2022-01-12
73730,65079,9132,2021-01-04
73731,33089,78313,2020-07-12
73732,79373,47359,2022-05-02
73733,28003,27353,2021-09-11
73734,71318,46706,2021-01-22
73735,73061,77815,2020-12-29
73736,95004,54952,2020-04-29
73737,70588,52830,2020-02-21
73738,274,77518,2020-09-03
73739,98455,64296,2020-12-03
73740,73131,90071,2020-02-06
73741,51630,63289,2021-11-29
73742,11470,34439,2021-04-14
73743,13613,90635,2020-02-21
73744,1383,45772,2021-04-27
73745,29052,67219,2021-12-15
73746,56857,66457,2020-03-21
73747,60927,22131,2020-11-20
73748,26100,38499,2021-07-10
73749,23289,97675,2021-07-29
73750,95004,6708,2021-09-10
73751,44845,70900,2021-11-10
73752,86648,75216,2021-12-10
73753,43756,86388,2020-10-31
73754,30264,91284,2020-06-10
73755,89134,83985,2021-09-15
73756,86855,51310,2020-07-14
73757,4176,63162,2022-04-13
73758,26257,7504,2021-07-09
73759,88545,62596,2022-03-28
73760,89090,48784,2021-01-17
73761,59553,84083,2022-03-28
73762,10406,48944,2021-10-12
73763,56375,48256,2021-02-11
73764,89842,70945,2020-06-04
73765,31932,29584,2022-03-08
73766,75671,15949,2021-09-30
73767,66207,35959,2022-01-29
73768,72162,41942,2020-04-11
73769,45383,11335,2020-04-11
73770,39789,84684,2020-11-27
73771,93357,92246,2022-05-09
73772,86118,67521,2020-03-24
73773,17189,49754,2021-02-20
73774,32270,24810,2022-01-29
73775,77843,76264,2022-04-24
73776,86126,824,2021-04-14
73777,52687,76889,2021-09-10
73778,48359,38503,2020-02-11
73779,88188,28963,2020-12-24
73780,15714,5685,2022-04-16
73781,55180,10851,2021-06-05
73782,83845,30273,2020-07-28
73783,78850,76587,2020-02-09
73784,49891,72907,2020-06-06
73785,28134,99015,2022-01-13
73786,24096,33003,2021-03-29
73787,89871,33074,2020-03-10
73788,10302,75555,2021-01-16
73789,89938,85870,2020-09-26
73790,24411,71994,2022-03-23
73791,57389,46526,2020-09-23
73792,26020,84607,2021-05-03
73793,56321,5401,2020-10-25
73794,16043,19307,2021-08-12
