Registration_id,Course_id,Client_id
96853,12985,91845
96854,74103,47292
96855,45427,61368
96856,22141,39811
96857,10956,27956
96858,17896,81808
96859,71826,92143
96860,47315,96833
96861,22254,1857
96862,35130,56763
96863,58684,21708
96864,86585,59415
96865,76765,842
96866,7587,82498
96867,44923,75941
96868,26189,29430
96869,92737,86568
96870,47767,30959
96871,86573,51511
96872,82988,12174
96873,79822,38343
96874,72013,80817
96875,87429,99443
96876,87193,25351
96877,87117,38606
96878,29625,23376
96879,36094,17544
96880,94441,78980
96881,78312,68057
96882,79751,92515
96883,54907,96185
96884,66282,35602
96885,84125,77866
96886,53325,69401
96887,56378,31762
96888,870,93428
96889,66652,70731
96890,70702,87807
96891,88,17762
96892,38231,49354
96893,33096,45770
96894,84399,1774
96895,56306,91852
96896,14861,58131
96897,63074,80432
96898,47988,79265
96899,3674,24614
96900,44987,81726
96901,51578,89875
96902,1605,93365
96903,41875,86197
96904,91537,82399
96905,38518,88735
96906,32558,69345
96907,60049,28670
96908,87455,37850
96909,98235,74686
96910,34280,54807
96911,21722,81545
96912,85478,6169
96913,8136,3192
96914,24067,3784
96915,41988,93031
96916,9325,79142
96917,89825,95527
96918,2218,64157
96919,87857,55461
96920,1835,45508
96921,19338,57063
96922,48635,65573
96923,84236,38517
96924,95458,28137
96925,29699,90272
96926,5599,78354
96927,48936,71653
96928,91073,73938
96929,61930,70862
96930,79199,89005
96931,37388,45529
96932,61643,83280
96933,30379,19547
96934,59905,48679
96935,62070,98945
96936,75773,76735
96937,58171,27462
96938,40140,3833
96939,53598,53003
96940,96586,88165
96941,37695,11907
96942,51041,91491
96943,20646,87189
96944,16519,53050
96945,67320,38481
96946,15133,58394
96947,67195,90105
96948,26633,97896
96949,51280,48283
96950,39429,73399
96951,70787,22450
96952,43541,44272
96953,7789,80465
96954,81693,37167
96955,49564,24137
96956,63277,91881
96957,34386,8724
96958,33489,40339
96959,29972,54578
96960,55094,4115
96961,27058,77378
96962,49591,24104
96963,29631,61945
96964,58029,24018
96965,84261,98033
96966,27272,6492
96967,52867,39438
96968,28287,67407
96969,26020,85955
96970,60968,44372
96971,78715,41076
96972,45608,27798
96973,18765,77405
96974,53132,83825
96975,88490,70992
96976,19357,38173
96977,46894,27979
96978,43362,89234
96979,22220,18873
96980,79176,14811
96981,3331,35364
96982,32612,95496
96983,71440,67043
96984,44861,25804
96985,30061,54023
96986,64836,36240
96987,54174,91585
96988,95076,47648
96989,52262,20155
96990,68917,70687
96991,90052,56208
96992,89717,60598
96993,78057,72560
96994,10548,12722
96995,76342,99162
96996,72871,9069
96997,63374,66499
96998,59703,9959
96999,77953,78287
97000,77550,21827
97001,87885,23083
97002,34623,80323
97003,79196,55860
97004,85846,38233
97005,80425,84794
97006,782,66364
97007,48606,26562
97008,41409,65682
97009,33431,96623
97010,62382,2805
97011,56235,38963
97012,84337,40013
97013,4747,69616
97014,86786,16061
97015,74349,81551
97016,76058,62687
97017,71882,46356
97018,77093,12169
97019,23250,58941
97020,1222,8685
97021,84567,8837
97022,90947,21671
97023,48783,438
97024,70758,48340
97025,48798,37459
97026,57652,29172
97027,16960,7359
97028,61280,6708
97029,77924,69413
97030,48044,51077
97031,20886,67169
97032,9018,48211
97033,37801,48583
97034,31817,65380
97035,55911,55978
97036,61181,88795
97037,65374,83044
97038,81652,39927
97039,79629,954
97040,2189,32041
97041,11908,83439
97042,21712,99164
97043,43523,96662
97044,69159,22154
97045,72806,3786
97046,59363,91490
97047,18890,69221
97048,52486,46561
97049,5481,21678
97050,46984,42646
97051,82063,39970
97052,5728,6355
97053,74850,42503
97054,11853,87646
97055,87327,96979
97056,76738,94357
97057,84861,56123
97058,6146,15797
97059,29599,13168
97060,96650,41370
97061,73926,12097
97062,16090,66964
97063,45948,36582
97064,10939,2334
97065,85755,337
97066,87496,9750
97067,47394,80837
97068,53284,28312
97069,44511,54220
97070,1913,47163
97071,52063,24277
97072,14450,50887
97073,91253,35543
97074,74803,2484
97075,65752,33986
97076,93527,35506
97077,19732,94992
97078,48267,24206
97079,80353,81418
97080,50573,47166
97081,37617,64440
97082,12015,92555
97083,2972,83855
97084,15075,99912
97085,52576,27435
97086,26421,10622
97087,7473,34723
97088,52239,74886
97089,75125,67973
97090,9065,84694
97091,30144,29095
97092,75239,56064
97093,38682,44405
97094,39825,39616
97095,41363,60444
97096,31423,97333
97097,19781,46932
97098,58477,68025
97099,62720,94601
97100,14013,25820
97101,41914,47820
97102,89859,7897
97103,51652,54037
97104,55007,41616
97105,97920,3286
97106,63991,26417
97107,31032,43902
97108,35984,29726
97109,46467,52587
97110,993,71367
97111,7984,17520
97112,59717,24233
97113,46250,85005
97114,5123,80587
97115,27204,54389
97116,64108,28397
97117,94365,87874
97118,35088,85596
97119,57188,42921
97120,39819,70561
97121,22128,94545
97122,11009,98220
97123,98567,69113
97124,69396,96925
97125,56145,19636
97126,2835,78480
97127,11564,44929
97128,89966,49376
97129,51858,60461
97130,4838,46508
97131,69064,96687
97132,28208,75907
97133,35981,83878
97134,47017,3212
97135,47546,43660
97136,5384,96338
97137,29013,68216
97138,45718,67188
97139,27692,65772
97140,40606,77421
97141,54799,61130
97142,58493,42960
97143,68168,96162
97144,43666,2843
97145,77881,90966
97146,4503,79769
97147,46454,65574
97148,75118,78558
97149,96815,4023
97150,58730,97605
97151,79814,66102
97152,25228,72542
97153,15410,37356
97154,26054,49951
97155,78246,97570
97156,52569,39020
97157,28788,23911
97158,80722,8887
97159,71977,35459
97160,86881,84660
97161,61407,42746
97162,42252,56645
97163,46860,52469
97164,21273,50538
97165,2666,6132
97166,16789,191
97167,45800,30997
97168,67202,56181
97169,48469,35851
97170,92806,15315
97171,81146,85722
97172,6061,82507
97173,70732,88494
97174,63726,27417
97175,53772,40998
97176,5508,32780
97177,91605,26748
97178,72611,45853
97179,84953,1490
97180,54074,29525
97181,91259,5329
97182,86986,96569
97183,49764,32219
97184,67478,30793
97185,39344,73702
97186,5502,92861
97187,49284,50012
97188,35119,84472
97189,81554,75012
97190,90941,15924
97191,99434,1435
97192,47225,86313
97193,15352,64511
97194,12084,70006
97195,22768,99904
97196,33355,66129
97197,37792,93675
97198,7422,40094
97199,61962,73038
97200,91195,20609
97201,54059,5117
97202,9514,65017
97203,98176,23627
97204,40412,86127
97205,27031,50837
97206,28940,99287
97207,81711,89301
97208,1770,29942
97209,46699,92250
97210,48234,82513
97211,4939,37931
97212,77300,61912
97213,55742,40186
97214,4003,71064
97215,78908,892
97216,3051,24450
97217,99243,21151
97218,82736,27651
97219,88840,65734
97220,70889,35437
97221,11422,52951
97222,35658,18634
97223,10310,65641
97224,64778,68836
97225,74417,94490
97226,57035,68761
97227,32023,17282
97228,48767,23407
97229,77063,81563
97230,95614,29035
97231,94318,15149
97232,13403,35493
97233,37424,58846
97234,15950,45895
97235,90780,44539
97236,93714,92711
97237,82152,34253
97238,62546,15453
97239,40406,38675
97240,72255,76471
97241,98571,30756
97242,44633,49404
97243,23091,95433
97244,4249,40529
97245,17877,26724
97246,18166,96191
97247,3060,73241
97248,46531,91131
97249,36960,47548
97250,52499,2062
97251,64437,72031
97252,50561,62692
97253,76268,97514
97254,41581,98237
97255,54291,55357
97256,62375,72797
97257,20305,94837
97258,81447,32850
97259,84472,73083
97260,78820,987
97261,97903,22836
97262,38126,35975
97263,6583,77909
97264,89471,47681
97265,13707,97724
97266,39712,82913
97267,61032,29701
97268,53900,10120
97269,7529,34531
97270,31928,47508
97271,80077,85522
97272,13730,90555
97273,66824,88320
97274,87143,8498
97275,69895,13382
97276,46485,62270
97277,30207,54400
97278,12740,33103
97279,56621,35550
97280,12605,48643
97281,98955,2832
97282,87637,52110
97283,11390,59055
97284,66107,39806
97285,96650,98703
97286,1748,99663
97287,7260,94590
97288,68327,61043
97289,17358,13852
97290,89040,2128
97291,88568,62985
97292,10865,49193
97293,90399,72709
97294,23776,72068
97295,36778,98562
97296,22500,62728
97297,12523,55751
97298,42102,11712
97299,58389,83036
97300,7517,52674
97301,35369,12531
97302,10618,71806
97303,92764,96771
97304,10084,55832
97305,31983,16186
97306,30726,81018
97307,74537,29452
97308,69082,40824
97309,8638,87529
97310,63207,61652
97311,57835,26541
97312,50129,53654
97313,14668,27238
97314,87537,17748
97315,53983,83462
97316,82791,58893
97317,59889,98194
97318,64176,90487
97319,66241,18377
97320,13679,83307
97321,91438,4746
97322,99779,18730
97323,53709,88073
97324,99924,72869
97325,87639,79873
97326,40778,50392
97327,51958,99501
97328,30945,17285
97329,5471,95429
97330,76931,12649
97331,6582,15373
97332,78170,84480
97333,31558,49779
97334,74086,97755
97335,52780,84120
97336,1666,19757
97337,72510,97747
97338,71368,26802
97339,72987,87491
97340,61246,9665
97341,50460,46271
97342,39984,14805
97343,33344,45662
97344,65530,64668
97345,98209,3773
97346,86787,20097
97347,49594,75604
97348,97958,67512
97349,59264,8322
97350,99466,18791
97351,19599,89634
97352,7028,84202
97353,52510,50306
97354,35660,77634
97355,2658,2927
97356,5670,43430
97357,80464,6350
97358,35548,87941
97359,93932,51301
97360,33865,87039
97361,69990,76534
97362,6055,30450
97363,66067,82780
97364,46364,25345
97365,28889,98294
97366,74745,5032
97367,5865,51211
97368,58703,28761
97369,3966,34667
97370,60706,96061
97371,39982,77211
97372,85169,25111
97373,78468,29497
97374,28874,43676
97375,3614,62525
97376,77742,98306
97377,38081,19485
97378,42511,54665
97379,53919,72495
97380,32998,75697
97381,3204,92073
97382,99583,24744
97383,58136,91674
97384,54338,7893
97385,24940,39898
97386,34919,59522
97387,81006,54131
97388,53465,65104
97389,94191,8601
97390,762,43460
97391,22565,14241
97392,72505,51789
97393,7933,5468
97394,88730,32489
97395,75859,58452
97396,62013,62031
97397,93382,17639
97398,17642,91206
97399,42204,62477
97400,83109,20657
97401,16801,42492
97402,36446,1018
97403,22483,52559
97404,84069,44878
97405,21953,2113
97406,70874,74447
97407,11002,76506
97408,93522,33540
97409,14995,60660
97410,3765,18290
97411,13662,77120
97412,24571,46803
97413,39412,29740
97414,37855,38392
97415,97563,11121
97416,45318,36891
97417,35789,4581
97418,31080,76918
97419,21614,82670
97420,69672,71733
97421,84501,33212
97422,53806,665
97423,70339,89034
97424,58060,58912
97425,28134,56104
97426,29966,14527
97427,65237,89173
97428,17241,55769
97429,87581,79099
97430,70022,44995
97431,68337,81216
97432,29645,35280
97433,75846,12367
97434,27023,90973
97435,97684,9872
97436,29163,31601
97437,50488,36283
97438,11661,15060
97439,71288,94413
97440,77934,19933
97441,32796,37734
97442,13254,8072
97443,19674,29166
97444,76170,74695
97445,18589,17585
97446,77861,95116
97447,66101,16598
97448,20819,89650
97449,1479,3397
97450,88320,22234
97451,67990,10086
97452,15982,5738
97453,44096,45779
97454,9579,44358
97455,85410,14985
97456,99063,96972
97457,72170,60004
97458,67031,83262
97459,42481,24164
97460,64565,45880
97461,16620,30031
97462,59887,47569
97463,40184,95523
97464,15773,14204
97465,98528,90401
97466,14491,32740
97467,57840,87879
97468,77278,60572
97469,42445,37196
97470,91301,34443
97471,38802,75758
97472,21160,66449
97473,71742,48501
97474,28292,17540
97475,40298,21601
97476,48916,10165
97477,15864,68565
97478,19186,95365
97479,82172,44549
97480,87839,54771
97481,56668,19051
97482,71640,39082
97483,25108,74957
97484,96396,25398
97485,12914,84868
97486,15108,87165
97487,69464,60082
97488,32303,36083
97489,98178,91045
97490,97956,1278
97491,34126,15186
97492,42728,73874
97493,15625,67930
97494,80786,36746
97495,16746,15823
97496,23137,52802
97497,22328,69810
97498,66786,66766
97499,7999,5137
97500,83236,31583
97501,61652,32531
97502,5169,20493
97503,65085,39443
97504,15701,92325
97505,76333,41210
97506,33823,9548
97507,54547,68789
97508,10832,8197
97509,54808,44401
97510,42663,64070
97511,24014,87414
97512,77952,3421
97513,95696,72415
97514,78868,45699
97515,80041,13030
97516,13703,75586
97517,60768,15233
97518,91199,85903
97519,81647,29294
97520,10112,37524
97521,53002,51997
97522,58100,64067
97523,87678,69589
97524,95189,26958
97525,91622,32496
97526,52121,9909
97527,92401,16959
97528,11549,52285
97529,61079,77884
97530,19179,68897
97531,27282,86895
97532,94714,51351
97533,42115,74961
97534,9247,43268
97535,75927,86925
97536,23287,65127
97537,51538,31187
97538,93168,52801
97539,54140,52214
97540,35485,16665
97541,72764,51661
97542,72587,89813
97543,47452,41827
97544,31551,93844
97545,89109,85313
97546,94624,23898
97547,67978,93561
97548,6025,42433
97549,51783,37125
97550,79909,36678
97551,49044,78850
97552,61193,86981
97553,78819,93840
97554,8862,82434
97555,73577,5451
97556,83119,39746
97557,7676,43344
97558,16222,49624
97559,88281,31215
97560,65245,41336
97561,25058,77521
97562,98441,44192
97563,21496,58178
97564,30621,12526
97565,27811,42135
97566,5461,8681
97567,51148,96662
97568,80101,29503
97569,73872,32711
97570,69110,62864
97571,18881,71408
97572,16885,33150
97573,2246,85597
97574,33681,31849
97575,55161,24412
97576,4504,49512
97577,67118,28504
97578,84457,27473
97579,12174,61229
97580,60453,17208
97581,57583,99454
97582,32585,1492
97583,18431,41252
97584,4679,9817
97585,65869,32679
97586,56872,89710
97587,52129,40882
97588,28496,64505
97589,74811,69743
97590,46387,24465
97591,6726,83876
97592,66999,63598
97593,66901,97016
97594,81170,32456
97595,8779,68137
97596,92552,90768
97597,63043,795
97598,19942,54280
97599,10191,39999
97600,33054,26563
97601,9615,70003
97602,25547,86801
97603,20025,78498
97604,68664,19019
97605,97952,31444
97606,54886,56073
97607,26969,53621
97608,83901,99390
97609,83989,5400
97610,89605,31418
97611,19940,90375
97612,86033,56583
97613,58193,62656
97614,24924,7227
97615,50724,20860
97616,1017,65015
97617,37894,42730
97618,69298,81090
97619,66717,97219
97620,57465,80322
97621,10278,19712
97622,88965,95234
97623,89424,36873
97624,88733,54441
97625,59735,58110
97626,4687,49215
97627,74042,67233
97628,31616,9921
97629,25033,74010
97630,89192,7333
97631,18740,59690
97632,97897,24701
97633,59061,34992
97634,92616,2240
97635,91282,55346
97636,50360,8626
97637,33562,41004
97638,89975,21278
97639,13314,20412
97640,91128,67581
97641,64515,80979
97642,29990,53642
97643,16227,66213
97644,10787,29415
97645,37836,24295
97646,74166,8895
97647,11156,48834
97648,33165,17425
97649,97105,28493
97650,87441,9983
97651,36017,13982
97652,91552,6057
97653,74033,50446
97654,38877,12271
97655,47678,93695
97656,72192,60968
97657,62725,85873
97658,10992,63307
97659,75062,82636
97660,60667,99772
97661,14012,27174
97662,38708,26391
97663,98311,58926
97664,42652,8094
97665,21377,89346
97666,61378,54884
97667,1906,8584
97668,51996,13
97669,72668,7413
97670,9692,3813
97671,35947,23138
97672,73807,14270
97673,57353,75996
97674,58233,63528
97675,17523,94794
97676,46037,13161
97677,11077,52540
97678,9094,10825
97679,75204,46944
97680,46678,17648
97681,27118,43183
97682,47780,24427
97683,12421,2826
97684,83713,55657
97685,19879,19182
97686,20616,8835
97687,9987,33670
97688,77356,83423
97689,69471,12062
97690,55107,34185
97691,75754,54500
97692,92841,33207
97693,6398,21803
97694,50976,97832
97695,35163,14294
97696,10016,13509
97697,33283,2746
97698,26488,87041
97699,4360,69063
97700,23944,62403
97701,21349,1277
97702,29379,57300
97703,81468,94980
97704,99505,70791
97705,95446,75135
97706,3020,6988
97707,34014,38432
97708,99915,26048
97709,28448,49311
97710,66008,7752
97711,21896,68116
97712,3976,51815
97713,59003,94625
97714,66132,51696
97715,87739,74947
97716,60786,93474
97717,87929,77543
97718,61525,11642
97719,5233,81203
97720,23509,34040
97721,59312,15675
97722,2584,87270
97723,11502,55573
97724,37073,93452
97725,30545,98573
97726,3970,71448
97727,20802,67524
97728,9617,80867
97729,61212,73715
97730,82164,99034
97731,48115,24741
97732,12553,88475
97733,93631,37331
97734,16932,34152
97735,9913,13601
97736,91111,5764
97737,60,514
97738,54532,87877
97739,85797,46115
97740,491,19253
97741,17156,70517
97742,50202,54720
97743,77588,10391
97744,55541,22133
97745,27626,73966
97746,57589,49859
97747,44039,20520
97748,60983,1915
97749,97447,46962
97750,14870,2973
97751,78040,7445
97752,5498,21514
97753,11549,98584
97754,23938,86903
97755,45886,57196
97756,27210,45344
97757,40744,5838
97758,73391,73361
97759,20122,58485
97760,79088,57675
97761,46444,86136
97762,67647,46708
97763,73076,26793
97764,97118,39370
97765,18048,31240
97766,79731,57993
97767,22640,33593
97768,11210,5311
97769,13684,59997
97770,91923,43905
97771,84252,36300
97772,1196,10904
97773,79428,21013
97774,33746,79050
97775,29165,3592
97776,62741,5439
97777,39452,61309
97778,82049,74961
97779,31114,49202
97780,679,6163
97781,86340,15871
97782,36136,4909
97783,30941,80533
97784,41736,79083
97785,46393,26370
97786,98133,18339
97787,36302,80562
97788,45863,14304
97789,40623,82740
97790,27599,68469
97791,82080,77718
97792,99801,49491
97793,64308,85803
97794,36638,65705
97795,49094,70821
97796,31907,84644
97797,61755,67740
97798,50753,2257
97799,7481,20198
97800,99773,70583
97801,54888,35700
97802,19001,96171
97803,93128,70246
97804,15650,40872
97805,34427,22410
97806,86360,87462
97807,49113,78841
97808,82781,99440
97809,56368,43584
97810,72740,49258
97811,98242,75183
97812,67446,70193
97813,74292,72964
97814,43425,3268
97815,7517,38673
97816,99365,69874
97817,57011,55057
97818,32666,76150
97819,15174,97951
97820,78753,39383
97821,81180,12625
97822,16734,73892
97823,14832,99800
97824,61804,44008
97825,30140,72408
97826,20950,6934
97827,34485,42230
97828,5212,19803
97829,71670,54723
97830,56969,23840
97831,46343,70304
97832,79547,7670
97833,46730,79015
97834,64858,92545
97835,82400,30979
97836,99533,20195
97837,63376,32956
97838,32866,24649
97839,66195,334
97840,69826,83697
97841,12261,55151
97842,51379,80367
97843,31285,14210
97844,9334,57658
97845,80005,3958
97846,86717,30800
97847,58123,13286
97848,59571,67811
97849,43147,35623
97850,66344,63572
97851,82980,31468
97852,34588,63250
97853,66531,7858
97854,39421,92125
97855,45870,57688
97856,67432,85322
97857,92841,97939
97858,29079,15707
97859,25581,99850
97860,86873,16616
97861,90537,83
97862,8584,81811
97863,47604,89589
97864,84622,76043
97865,5684,81654
97866,34646,67610
97867,20005,16020
97868,37747,76953
97869,51060,65834
97870,28027,4312
97871,83271,54260
97872,44307,45478
97873,68930,35477
97874,78024,13342
97875,44822,55583
97876,41362,44366
97877,12118,48437
97878,11040,75950
97879,2087,81328
97880,80493,30015
97881,17664,54993
97882,83893,29443
97883,31325,56123
97884,25162,5478
97885,30125,50287
97886,50331,31652
97887,21412,4466
97888,46306,172
97889,29315,71462
97890,4907,23695
97891,56283,99339
97892,89464,30132
97893,16583,86812
97894,15446,16571
97895,81006,85215
97896,6613,41336
97897,42635,36745
97898,7205,1092
97899,32889,56577
97900,35820,93152
97901,8301,51310
97902,15695,6641
97903,17207,12957
97904,85594,55150
97905,1585,20509
97906,91468,78708
97907,16275,25485
97908,99549,42500
97909,2411,16508
97910,66193,66646
97911,35494,42151
97912,62922,35950
97913,21172,70411
97914,82444,14130
97915,95692,65569
97916,17863,57811
97917,50134,12495
97918,35219,25356
97919,78291,62748
97920,96834,81602
97921,44127,23737
97922,43421,1362
97923,28822,57367
97924,8735,91535
97925,25389,88964
97926,23358,77460
97927,75843,63186
97928,72077,80227
97929,29297,6826
97930,20564,39640
97931,62622,35722
97932,66596,94732
97933,3410,86017
97934,94600,51464
97935,10352,19711
97936,81344,91911
97937,93306,33331
97938,67458,48816
97939,45965,1339
97940,14075,2763
97941,82891,89
97942,24182,99162
97943,50928,62883
97944,77249,98517
97945,57754,57912
97946,45685,44694
97947,35291,32330
97948,88931,56428
97949,66590,86446
97950,36284,7097
97951,89884,80893
97952,68840,90025
97953,9726,79587
97954,86241,39247
97955,64166,52611
97956,18143,75838
97957,70649,45049
97958,32971,96572
97959,42546,78488
97960,12122,78435
97961,13949,29139
97962,52922,32049
97963,33826,4702
97964,3287,67672
97965,12976,47140
97966,3834,90617
97967,50522,10899
97968,79175,70798
97969,28632,6750
97970,33170,37668
97971,41468,7324
97972,20922,56488
97973,72824,51044
97974,28004,20632
97975,24225,14141
97976,54756,43180
97977,76810,35873
97978,18444,68901
97979,15608,69544
97980,67341,69672
97981,1418,24318
97982,89199,76136
97983,87575,90792
97984,46608,88922
97985,33865,177
97986,80263,70395
97987,31487,10033
97988,85130,65952
97989,7000,11347
97990,11934,7196
97991,26101,77909
97992,933,83249
97993,14164,77389
97994,24842,94661
97995,15217,48049
97996,5451,63738
97997,96036,19001
97998,9623,42554
97999,34082,70957
98000,86088,60429
98001,33167,2721
98002,92810,91631
98003,13871,11432
98004,78818,62097
98005,31381,19086
98006,99814,60437
98007,63760,42326
98008,69803,2937
98009,35270,17043
98010,4345,81596
98011,64635,33404
98012,98995,30589
98013,46262,59898
98014,53723,17240
98015,60222,80105
98016,78546,76011
98017,28381,66698
98018,38042,47327
98019,47252,92510
98020,34860,78903
98021,67654,49042
98022,31870,71015
98023,77412,79838
98024,49653,45789
98025,30356,38746
98026,62259,5520
98027,26918,65561
98028,55746,42792
98029,34219,81848
98030,95399,94968
98031,62972,41783
98032,20191,22852
98033,25094,91561
98034,65888,89836
98035,67006,26286
98036,20591,66278
98037,29750,14419
98038,37161,23925
98039,2316,75755
98040,33615,88816
98041,20673,27756
98042,89193,47529
98043,9309,74765
98044,70860,93277
98045,19496,26721
98046,73861,43831
98047,72063,61313
98048,66950,95630
98049,31913,9405
98050,94595,82284
98051,90780,37270
98052,59626,99335
98053,49733,42607
98054,68737,61737
98055,57407,86297
98056,14445,72370
98057,64822,79157
98058,58238,40905
98059,83248,62304
98060,68731,80665
98061,65517,86562
98062,33402,80691
98063,4931,40033
98064,21633,62457
98065,8292,73087
98066,75746,73676
98067,8283,90303
98068,28923,96447
98069,72876,30071
98070,20003,45965
98071,66287,16199
98072,53349,67732
98073,5636,37688
98074,35936,91334
98075,33528,2131
98076,69493,81115
98077,12787,68794
98078,99831,15192
98079,69826,13941
98080,19846,43033
98081,21906,37694
98082,14917,19943
98083,72059,29856
98084,72701,72647
98085,49632,38653
98086,29699,26729
98087,35513,50087
98088,1017,40693
98089,59612,81859
98090,43170,94827
98091,27561,6997
98092,73571,55575
98093,74455,58299
98094,59701,53846
98095,43991,49326
98096,54269,91688
98097,69511,99515
98098,47779,92589
98099,67651,86991
98100,48632,88163
98101,42425,70638
98102,35624,16061
98103,54310,70850
98104,18081,70634
98105,45988,83218
98106,56933,98481
98107,4546,29775
98108,48748,24260
98109,83486,9372
98110,68904,40084
98111,52030,31753
98112,50734,30084
98113,77689,81009
98114,98118,26359
98115,50574,12107
98116,35096,73946
98117,22207,276
98118,32732,71279
98119,71847,70258
98120,64836,66340
98121,94590,38142
98122,11246,34491
98123,90437,47109
98124,15949,35036
98125,90038,97472
98126,83638,32057
98127,31790,42042
98128,44096,97493
98129,6886,8103
98130,64682,96144
98131,96662,43748
98132,31442,22775
98133,80,92328
98134,1173,27266
98135,85303,47046
98136,43967,25624
98137,57178,1748
98138,88290,13468
98139,64693,53358
98140,79797,53812
98141,54361,36015
98142,34667,39140
98143,19362,21898
98144,53595,53883
98145,22768,41749
98146,69459,70559
98147,73560,46173
98148,69914,21412
98149,43362,58420
98150,21713,11366
98151,32828,3817
98152,59288,63958
98153,84883,89007
98154,92394,99707
98155,35093,82481
98156,32505,99129
98157,46277,69177
98158,8872,71669
98159,10400,65197
98160,18042,93905
98161,46030,77588
98162,49069,87208
98163,65426,18630
98164,68712,57065
98165,97121,45061
98166,77294,54225
98167,76883,17005
98168,40536,79954
98169,1922,49101
98170,32826,56716
98171,39394,19792
98172,92503,11621
98173,47628,36172
98174,80820,28403
98175,42725,35154
98176,58932,15987
98177,54627,89848
98178,56532,35767
98179,59657,39895
98180,5910,95063
98181,24146,79207
98182,2798,25003
98183,37131,54477
98184,11080,79419
98185,61989,25802
98186,21323,82096
98187,52040,97985
98188,37478,27762
98189,86871,3988
98190,34812,31830
98191,1103,85834
98192,69509,52613
98193,50818,1344
98194,5247,68445
98195,45961,61334
98196,62315,56549
98197,63926,580
98198,35791,92342
98199,73781,21511
98200,17365,67493
98201,65614,78666
98202,59147,84797
98203,68508,19880
98204,78556,6826
98205,51896,9703
98206,56079,88659
98207,66757,3338
98208,46144,46776
98209,2393,79337
98210,93832,92806
98211,55083,59644
98212,59273,86402
98213,43048,38253
98214,62582,74378
98215,93077,34431
98216,4198,25323
98217,38347,14282
98218,10849,87034
98219,36626,40603
98220,57862,55213
98221,14537,80496
98222,68016,33213
98223,23621,96202
98224,86008,46288
98225,71788,90776
98226,32454,21115
98227,90592,92727
98228,50943,72077
98229,7190,33264
98230,76439,81867
98231,14618,55720
98232,46242,61843
98233,41072,9854
98234,47549,85854
98235,38718,84980
98236,56600,67149
98237,35217,63544
98238,91726,59046
98239,85182,86710
98240,25188,41553
98241,63100,43406
98242,73979,70016
98243,29592,67965
98244,98942,67870
98245,33408,77846
98246,94182,68740
98247,73850,51689
98248,88345,92991
98249,57442,26673
98250,48924,74344
98251,28471,9207
98252,14979,52089
98253,89756,67543
98254,85222,32367
98255,25993,72325
98256,91922,70491
98257,96822,8299
98258,38583,55174
98259,54107,73739
98260,64980,96562
98261,13876,61233
98262,68544,78073
98263,38609,92872
98264,71993,74502
98265,89393,57392
98266,82085,25905
98267,36731,87379
98268,79960,72972
98269,76797,36329
98270,5243,63141
98271,76157,40764
98272,7152,82477
98273,35333,87794
98274,32457,46757
98275,29312,7909
98276,50409,64333
98277,96650,86741
98278,98095,43757
98279,52416,92164
98280,80104,36801
98281,76462,71911
98282,67274,64476
98283,68997,21095
98284,61421,19406
98285,62153,93951
98286,65972,14833
98287,92454,85228
98288,25744,12464
98289,65684,33232
98290,22411,72225
98291,49432,35217
98292,57871,57648
98293,35094,60030
98294,15129,80883
98295,44611,57539
98296,87675,89641
98297,7769,33170
98298,74927,65075
98299,75511,41539
98300,76125,29167
98301,97212,99900
98302,37155,3268
98303,77230,66429
98304,41076,17315
98305,25658,2731
98306,35883,86335
98307,15824,78739
98308,93323,45929
98309,67886,22082
98310,37464,16357
98311,72196,75380
98312,54045,512
98313,2274,26607
98314,36757,57149
98315,31295,91261
98316,36162,90131
98317,94077,7013
98318,18534,85929
98319,42406,65262
98320,22079,29900
98321,2578,21100
98322,12140,13163
98323,96244,95075
98324,81711,70620
98325,29340,95637
98326,28886,63392
98327,59772,6999
98328,5548,69335
98329,49233,21092
98330,86845,42599
98331,77194,70480
98332,20395,75507
98333,95859,81458
98334,45177,36292
98335,49563,71398
98336,67313,68205
98337,46926,81017
98338,69136,15571
98339,34278,95105
98340,31299,35474
98341,40952,29645
98342,26666,38054
98343,42121,90194
98344,78592,72759
98345,19408,21501
98346,30580,40189
98347,29883,13242
98348,55672,91774
98349,40998,43308
98350,9458,20315
98351,98537,66029
98352,58821,23718
98353,96730,31576
98354,50915,62521
98355,11981,86242
98356,70303,3387
98357,39274,69773
98358,74356,6545
98359,30903,89090
98360,88362,32817
98361,95799,71156
98362,30863,74414
98363,44829,3309
98364,80871,33837
98365,66545,5801
98366,18121,48538
98367,28116,30422
98368,90524,36097
98369,26741,32272
98370,52584,59630
98371,62286,81456
98372,63405,14997
98373,25246,2547
98374,89655,3698
98375,78785,3060
98376,6382,94996
98377,43135,58895
98378,1860,64692
98379,99078,80649
98380,75035,50754
98381,66962,4194
98382,84595,50223
98383,52499,99448
98384,12859,2570
98385,69493,72581
98386,67070,79769
98387,46176,94897
98388,41306,700
98389,13336,99513
98390,22940,88544
98391,29537,24288
98392,50391,29852
98393,46871,10752
98394,89243,79576
98395,11255,33714
98396,24563,38875
98397,24699,73672
98398,85227,53536
98399,86302,55657
98400,78732,7226
98401,33453,78746
98402,52666,76807
98403,10775,56528
98404,15604,62216
98405,58224,75669
98406,19996,41175
98407,85249,36715
98408,73830,49372
98409,46657,96215
