Timetable_id,Personnel_id,Type_id
78158,78071,99070
78159,19692,92133
78160,93239,32909
78161,39903,40295
78162,15066,28714
78163,4338,87674
78164,23141,95109
78165,89264,55406
78166,82249,32317
78167,3826,9438
78168,10713,12186
78169,44060,43084
78170,77558,21397
78171,76624,93593
78172,52473,31403
78173,94426,31763
78174,20248,95816
78175,92117,25078
78176,72582,6036
78177,65502,5490
78178,70202,37254
78179,35940,63937
78180,24162,43680
78181,88174,49229
78182,33804,26851
78183,85847,3121
78184,84828,36339
78185,28427,59171
78186,97145,79924
78187,39613,70054
78188,2930,1176
78189,72098,83235
78190,6345,32956
78191,80609,92001
78192,56870,42172
78193,34474,17930
78194,37036,54744
78195,18535,91445
78196,7476,31590
78197,49939,74493
78198,61609,25604
78199,61521,97311
78200,45434,50876
78201,10526,85992
78202,12473,54486
78203,10705,47611
78204,61202,57343
78205,97045,63561
78206,88820,77961
78207,89538,3271
78208,38367,65672
78209,69311,96265
78210,70641,13452
78211,13253,77161
78212,76251,66501
78213,23287,82296
78214,70609,40987
78215,66062,8521
78216,3063,49501
78217,59295,7268
78218,99437,34984
78219,32491,74817
78220,58072,12631
78221,50601,58028
78222,47753,31709
78223,44776,68430
78224,34545,12963
78225,16565,18179
78226,65378,34878
78227,70654,64892
78228,33279,58032
78229,2952,71080
78230,48067,3307
78231,37649,50777
78232,98953,76829
78233,50120,21496
78234,89619,10301
78235,17465,24163
78236,18853,63294
78237,82599,99608
78238,76350,94757
78239,70451,60717
78240,75171,49263
78241,68978,50715
78242,18310,88083
78243,54768,58203
78244,30210,27211
78245,10875,89317
78246,83389,12544
78247,76863,41204
78248,99754,72127
78249,16346,16778
78250,28133,91432
78251,25839,62890
78252,35897,65012
78253,11733,799
78254,37206,71462
78255,27909,25308
78256,44690,29653
78257,60300,29391
78258,87231,76562
78259,9424,44608
78260,49955,34770
78261,16800,52159
78262,71186,58166
78263,98281,8963
78264,79009,72906
78265,28419,77714
78266,37212,8605
78267,780,22749
78268,52611,92996
78269,92266,93191
78270,38598,63571
78271,9235,46850
78272,54487,30265
78273,38074,31297
78274,15707,82142
78275,94456,8453
78276,82934,56204
78277,4925,70424
78278,20910,50526
78279,47038,37109
78280,36435,17643
78281,37018,45508
78282,42599,77561
78283,16619,24092
78284,43565,41498
78285,65199,62848
78286,8118,49685
78287,7627,375
78288,85608,58168
78289,78865,15136
78290,16974,86206
78291,73210,18051
78292,40178,76247
78293,1723,67183
78294,80825,10934
78295,34209,92004
78296,60615,1074
78297,43046,31860
78298,66905,92569
78299,59032,83690
78300,17356,31139
78301,73912,39587
78302,85564,60298
78303,92059,15055
78304,24998,40735
78305,56357,72223
78306,46428,36501
78307,31151,89719
78308,74047,30884
78309,92146,66614
78310,13828,36134
78311,18271,99767
78312,15654,1877
78313,28655,21063
78314,96756,83812
78315,69259,62852
78316,38989,59587
78317,70019,84659
78318,59839,20338
78319,39436,61351
78320,52658,33397
78321,94390,38992
78322,68641,58907
78323,22543,96261
78324,84480,90811
78325,93227,19502
78326,68223,83925
78327,77327,99959
78328,50658,68695
78329,15567,97984
78330,91566,38421
78331,6084,12955
78332,11975,73428
78333,24992,1883
78334,99555,8942
78335,58024,52260
78336,60087,39766
78337,26509,86095
78338,25953,5387
78339,42929,12521
78340,40967,38666
78341,60379,24260
78342,20499,95950
78343,10117,51177
78344,36549,55099
78345,4952,33188
78346,99408,38632
78347,7359,82551
78348,64541,6891
78349,32802,92546
78350,74993,20287
78351,95326,65006
78352,32247,16027
78353,16885,62683
78354,34014,13052
78355,44547,66449
78356,76342,5387
78357,93658,63176
78358,11621,95962
78359,65816,20952
78360,94946,61682
78361,31853,89855
78362,96070,34633
78363,1051,81435
78364,60873,38777
78365,21367,74
78366,82053,180
78367,47540,1092
78368,6106,41127
78369,73239,85280
78370,46903,89016
78371,21727,87453
78372,47268,37317
78373,49476,83149
78374,43697,79272
78375,82321,86388
78376,76827,86843
78377,44196,42318
78378,53909,28319
78379,21902,33715
78380,66975,58475
78381,89062,10017
78382,19795,34343
78383,24141,96943
78384,71038,54112
78385,44119,17348
78386,4214,29317
78387,56926,21209
78388,40419,59291
78389,59410,4545
78390,27437,53797
78391,48279,68513
78392,1104,12514
78393,15791,3286
78394,8887,35767
78395,8554,2136
78396,6756,95783
78397,11103,84539
78398,93799,42137
78399,40414,80322
78400,65390,49140
78401,53373,13202
78402,51378,55348
78403,46652,90044
78404,70975,30171
78405,96598,65285
78406,76386,51252
78407,37675,21737
78408,7574,64686
78409,48849,52572
78410,71069,36097
78411,8180,70993
78412,69786,70865
78413,24119,72181
78414,36787,65832
78415,57475,24549
78416,427,5949
78417,70399,33670
78418,26997,35504
78419,7374,92866
78420,58698,60514
78421,37642,75045
78422,38946,31352
78423,13583,78278
78424,33499,15883
78425,24574,22316
78426,6065,19466
78427,95806,96116
78428,32632,75776
78429,26628,19000
78430,19208,26732
78431,19541,80004
78432,34965,88394
78433,99209,9172
78434,79437,23228
78435,30701,2917
78436,25177,63263
78437,89944,73139
78438,23494,9134
78439,54346,5416
78440,31680,92679
78441,42213,88301
78442,28013,43578
78443,63068,87071
78444,99040,40866
78445,49689,19362
78446,39408,3780
78447,84567,25597
78448,85904,7882
78449,57503,78045
78450,5933,32043
78451,97887,29256
78452,62880,14439
78453,92259,70711
78454,97450,46889
78455,84308,53678
78456,45506,48473
78457,76578,34407
78458,22401,60063
78459,36388,93627
78460,4763,45706
78461,70746,3271
78462,17913,66129
78463,96932,77314
78464,55100,64556
78465,65385,67438
78466,16448,8319
78467,92893,72949
78468,12469,64243
78469,71846,60831
78470,34592,53705
78471,40260,26643
78472,61697,52022
78473,74853,3540
78474,77446,46752
78475,96942,44555
78476,41824,63308
78477,78060,33963
78478,73343,2901
78479,21214,20477
78480,64595,95162
78481,75512,10652
78482,54858,16952
78483,80404,763
78484,73131,85567
78485,57342,84122
78486,80453,76034
78487,12664,48867
78488,98958,1207
78489,7398,27725
78490,39649,70602
78491,19896,61257
78492,36167,30224
78493,46292,85358
78494,24233,19281
78495,64265,14424
78496,22443,66920
78497,65196,88315
78498,67204,82659
78499,26199,87341
78500,26777,79643
78501,75261,53267
78502,12857,2075
78503,62593,98352
78504,87341,81227
78505,69774,64556
78506,34261,992
78507,21257,223
78508,3723,49897
78509,71367,94998
78510,92798,44827
78511,13863,87670
78512,4825,47365
78513,84154,30008
78514,88678,36913
78515,5270,17452
78516,34820,61810
78517,83807,90795
78518,11966,70332
78519,18585,78830
78520,47636,46043
78521,74796,30806
78522,100,47561
78523,74285,77615
78524,58740,88416
78525,88669,86815
78526,25911,44458
78527,40725,3544
78528,21109,22308
78529,68501,52675
78530,45943,12759
78531,15598,16020
78532,80081,41782
78533,32171,3320
78534,38154,56361
78535,57363,47599
78536,32229,80496
78537,40056,99379
78538,41755,69637
78539,96726,41626
78540,87162,38694
78541,10824,55369
78542,69169,15869
78543,43553,15703
78544,49952,58822
78545,16494,90177
78546,25515,20256
78547,58067,37864
78548,28534,57431
78549,81335,39477
78550,20571,24533
78551,15017,84253
78552,70920,85603
78553,95711,39765
78554,38476,8665
78555,29295,73316
78556,85636,10435
78557,46411,91171
78558,76458,26810
78559,24566,79788
78560,26119,10084
78561,23535,56610
78562,28833,71641
78563,14280,48380
78564,63906,62177
78565,96134,91082
78566,22477,28702
78567,46393,27126
78568,19027,29190
78569,97423,76498
78570,46771,46465
78571,17191,45811
78572,38140,35770
78573,71281,28837
78574,57392,41579
78575,77431,37981
78576,66671,449
78577,74917,98818
78578,62195,27923
78579,85191,24638
78580,5294,68412
78581,97807,5196
78582,19765,23480
78583,80309,69615
78584,31471,31959
78585,76982,15005
78586,46507,17372
78587,2683,19782
78588,11918,36012
78589,46753,97714
78590,37298,84126
78591,21503,84496
78592,46264,77985
78593,42519,65524
78594,31834,72074
78595,14170,99160
78596,57451,79359
78597,41144,21981
78598,11991,46542
78599,76537,42028
78600,79841,95295
78601,9965,90378
78602,6048,25906
78603,50975,455
78604,10213,86088
78605,33056,61816
78606,89891,46070
78607,13253,61356
78608,35573,80701
78609,53260,13195
78610,3777,87160
78611,64742,31600
78612,19154,19480
78613,79435,61478
78614,61999,81334
78615,27793,56549
78616,33588,67779
78617,25642,96473
78618,35781,66416
78619,50554,79347
78620,19179,38066
78621,41989,47073
78622,33116,62071
78623,10515,81964
78624,83545,90806
78625,10909,28929
78626,26693,48949
78627,94235,11529
78628,92037,81664
78629,64971,75724
78630,48660,94934
78631,10612,15646
78632,83733,560
78633,94856,13044
78634,47282,23134
78635,18319,7055
78636,29524,15573
78637,91764,40388
78638,67417,55677
78639,47185,39047
78640,67447,41476
78641,43224,61931
78642,25161,99525
78643,13950,31470
78644,95094,31812
78645,59379,57982
78646,48215,1367
78647,37084,27870
78648,15597,72596
78649,88323,14213
78650,68379,18433
78651,66171,39393
78652,50347,53386
78653,61536,12817
78654,95054,76557
78655,3057,24152
78656,32437,80383
78657,65634,54107
78658,81493,36538
78659,85315,34723
78660,70523,44015
78661,65551,30111
78662,68912,40760
78663,94064,66052
78664,59965,81276
78665,37466,80270
78666,15744,9106
78667,15981,28896
78668,87953,21049
78669,47425,51741
78670,36208,97529
78671,12022,74514
78672,84599,82111
78673,82595,67999
78674,17370,99537
78675,21520,66357
78676,27804,5783
78677,52120,54566
78678,17621,59543
78679,89199,28583
78680,14163,93202
78681,55947,17606
78682,48794,57748
78683,30117,85816
78684,12379,70242
78685,71513,6273
78686,91123,54082
78687,93880,30554
78688,6207,90962
78689,80218,46937
78690,44592,70897
78691,13374,94676
78692,86166,78194
78693,18296,32003
78694,54395,7989
78695,39368,20809
78696,17247,1186
78697,68071,40266
78698,91566,69573
78699,91048,18069
78700,16915,58291
78701,76820,5004
78702,68677,67683
78703,89028,51867
78704,77329,86197
78705,31246,47371
78706,4378,14314
78707,23394,45393
78708,24322,17900
78709,5924,52015
78710,69248,5491
78711,50587,55831
78712,58242,63020
78713,49846,21082
78714,63157,14354
78715,60404,6489
78716,77422,63865
78717,82083,25822
78718,46041,82778
78719,62170,41131
78720,5607,51814
78721,81102,80569
78722,68162,32047
78723,89543,60182
78724,90097,83020
78725,74152,87263
78726,56892,91500
78727,42421,12488
78728,29210,57671
78729,48813,6965
78730,95141,37489
78731,60602,7975
78732,74972,47853
78733,95665,47803
78734,17474,20249
78735,30168,52586
78736,3781,27854
78737,31534,49870
78738,98932,31339
78739,83157,23268
78740,74723,44096
78741,42513,66940
78742,79733,12792
78743,36548,70516
78744,436,14746
78745,96214,65254
78746,97676,28792
78747,5362,51468
78748,10584,63230
78749,48751,13287
78750,48731,20183
78751,88243,50379
78752,22843,76138
78753,74399,45720
78754,73610,46102
78755,41449,58343
78756,71388,64186
78757,63824,18899
78758,17788,41267
78759,72905,99788
78760,81904,15259
78761,46169,13043
78762,73102,44384
78763,1143,26946
78764,31137,71530
78765,88675,93662
78766,67105,62582
78767,9663,15680
78768,41901,45842
78769,33542,34363
78770,83947,27273
78771,83248,48647
78772,34293,47321
78773,5750,67735
78774,45979,39077
78775,78099,39138
78776,71150,55362
78777,11886,61381
78778,52170,82115
78779,57393,50254
78780,51266,63857
78781,40778,51972
78782,14022,49933
78783,19925,69346
78784,93548,59709
78785,57983,80040
78786,82620,80104
78787,67721,463
78788,25239,70405
78789,30959,64213
78790,31006,11230
78791,96883,28712
78792,26950,45255
78793,18370,19483
78794,69425,96478
78795,19766,17925
78796,36581,17738
78797,47204,62209
78798,9574,68498
78799,93455,83406
78800,75965,66134
78801,49334,70224
78802,6215,71440
78803,9155,90057
78804,34196,57265
78805,64712,6934
78806,50012,9430
78807,27189,21426
78808,69925,71754
78809,31340,59071
78810,71464,84292
78811,907,24640
78812,94813,26217
78813,50152,91549
78814,97288,82047
78815,88989,35276
78816,73251,88899
78817,14126,78409
78818,7720,85104
78819,62989,8031
78820,72358,68852
78821,34167,22485
78822,36050,94284
78823,44595,13769
78824,23370,10278
78825,14053,49077
78826,19847,7103
78827,74316,20343
78828,95152,89767
78829,94675,62281
78830,1913,37998
78831,98924,75001
78832,68563,35854
78833,91817,36574
78834,32907,46222
78835,57630,16190
78836,84677,97176
78837,65151,29634
78838,70693,31309
78839,89820,44813
78840,34501,45816
78841,87440,70394
78842,63288,90390
78843,98147,70678
78844,50017,7229
78845,63567,27869
78846,76817,43508
78847,73040,71219
78848,35372,66942
78849,95819,58360
78850,67926,55458
78851,90205,95255
78852,23961,71610
78853,39461,28611
78854,81770,38329
78855,32956,45104
78856,21429,41216
78857,25095,4072
78858,34889,56829
78859,2138,51331
78860,45346,22163
78861,97676,15392
78862,43874,64308
78863,11042,16456
78864,640,60229
78865,39585,25336
78866,36847,84761
78867,79370,82004
78868,28336,61009
78869,27698,2956
78870,43490,57486
78871,94718,40834
78872,25212,1781
78873,38560,23296
78874,96596,74910
78875,84704,98324
78876,91794,70339
78877,8977,31762
78878,83919,40164
78879,50730,88998
78880,24097,47728
78881,3957,27225
78882,28533,82955
78883,6514,97157
78884,52983,53691
78885,65506,24712
78886,297,52018
78887,95478,72753
78888,53394,90677
78889,6839,70355
78890,94169,99734
78891,5780,45514
78892,71174,36813
78893,21676,90118
78894,53063,63536
78895,69333,30142
78896,75708,87065
78897,79894,15432
78898,97874,4119
78899,2595,3936
78900,27197,2316
78901,28552,23210
78902,66423,60273
78903,5775,68813
78904,2361,32183
78905,58629,61470
78906,30919,51519
78907,30966,83420
78908,40462,53136
78909,8316,45620
78910,95726,69955
78911,41482,32577
78912,74470,58706
78913,18178,2432
78914,62004,23094
78915,37220,34034
78916,27946,53594
78917,92973,95296
78918,76967,39608
78919,92603,39624
78920,77825,57148
78921,50426,73165
78922,82388,24709
78923,52494,33228
78924,5529,81300
78925,27799,52579
78926,72132,45090
78927,91873,38459
78928,83287,8530
78929,6296,94191
78930,89026,84527
78931,82248,46909
78932,84603,96002
78933,11838,41543
78934,93572,49621
78935,47333,30553
78936,30395,75523
78937,30219,61559
78938,180,72305
78939,63012,94464
78940,82667,13058
78941,42561,25229
78942,80826,33614
78943,99079,66958
78944,27446,18422
78945,132,33237
78946,46001,48448
78947,6994,3810
78948,7043,4164
78949,7541,42037
78950,71838,57846
78951,92373,25962
78952,70317,23124
78953,60654,83565
78954,99593,39826
78955,30706,48116
78956,60124,30981
78957,70648,14986
78958,62493,28625
78959,27849,14655
78960,25109,63680
78961,37471,76757
78962,55610,92593
78963,75374,95890
78964,74169,65457
78965,60914,89546
78966,81901,69345
78967,87905,99859
78968,81769,24819
78969,88780,98451
78970,21252,94666
78971,95399,51887
78972,3254,97739
78973,48155,7424
78974,74275,6563
78975,88753,9546
78976,15086,10793
78977,90325,30475
78978,68713,25083
78979,4552,20241
78980,45833,2934
78981,19279,59536
78982,18052,45056
78983,6246,33625
78984,30589,35722
78985,46111,94196
78986,24451,9836
78987,30540,67369
78988,56720,12072
78989,79527,65355
78990,25086,68044
78991,27280,59898
78992,83478,75164
78993,31619,75189
78994,43201,58879
78995,48369,46301
78996,44822,10058
78997,19399,30167
78998,31987,85297
78999,6538,63772
79000,59388,10319
79001,67452,70374
79002,48392,29873
79003,22320,32869
79004,66712,81423
79005,44416,62728
79006,26172,33568
79007,61147,58925
79008,97348,76990
79009,47864,54375
79010,46072,25011
79011,1839,87752
79012,36463,71433
79013,66711,97792
79014,49046,28981
79015,22701,84951
79016,34578,87193
79017,40836,58278
79018,66843,47875
79019,38046,49933
79020,46232,20227
79021,57452,39076
79022,34583,50005
79023,80008,6475
79024,5226,22810
79025,12741,28837
79026,50908,97219
79027,29026,83903
79028,40260,97749
79029,55058,78653
79030,23733,86861
79031,49497,67048
79032,59322,930
79033,8771,77204
79034,95558,65017
79035,53567,32856
79036,23797,53415
79037,94053,27744
79038,17242,18163
79039,22554,77043
79040,67154,76494
79041,33557,29114
79042,14492,88786
79043,85207,89057
79044,53137,30253
79045,13788,26952
79046,20630,84334
79047,95683,67502
79048,20165,38857
79049,54463,64556
79050,31261,95839
79051,36500,91273
79052,86959,57447
79053,92477,29866
79054,58134,9336
79055,21489,62363
79056,92713,82298
79057,52290,47026
79058,11324,38418
79059,51472,39079
79060,34613,53856
79061,41594,86744
79062,63830,11627
79063,39923,37643
79064,29758,49940
79065,48914,69748
79066,96218,23880
79067,95082,62090
79068,42489,69958
79069,92353,76742
79070,34755,20820
79071,86812,26789
79072,19519,99773
79073,94165,55203
79074,8869,72354
79075,99327,72368
79076,29156,35782
79077,78150,17363
79078,46067,20989
79079,55038,50052
79080,59759,6443
79081,61552,2899
79082,50187,69350
79083,79485,49909
79084,87122,79348
79085,67232,45889
79086,33978,38599
79087,5357,44345
79088,40115,24767
79089,11847,98197
79090,3021,94889
79091,67975,34585
79092,41436,46097
79093,75838,39786
79094,71709,65202
79095,5001,41719
79096,26320,37330
79097,56544,88330
79098,93214,79428
79099,96374,51763
79100,18233,27678
79101,25735,13259
79102,4739,80513
79103,75714,22192
79104,34923,56933
79105,41336,89141
79106,89395,35817
79107,85243,37353
79108,99090,49821
79109,33180,81976
79110,13911,26610
79111,11682,98758
79112,3566,89148
79113,31825,57849
79114,17023,74417
79115,20808,96072
79116,87157,71002
79117,81614,39224
79118,27943,32248
79119,27526,54051
79120,94360,18215
79121,96534,9348
79122,43637,97685
79123,54203,42931
79124,78608,45819
79125,90556,10563
79126,42305,19493
79127,73042,58465
79128,23172,85078
79129,12603,31996
79130,62624,97345
79131,17742,10270
79132,1112,13865
79133,32775,48600
79134,4360,77300
79135,3844,78196
79136,24039,38152
79137,55870,71623
79138,72215,71675
79139,97179,70900
79140,17950,51911
79141,21254,50046
79142,38834,99530
79143,65013,51553
79144,85745,86375
79145,11213,42507
79146,71374,91042
79147,84484,49610
79148,84555,91693
79149,58453,25735
79150,77924,44598
79151,31145,30155
79152,97395,56391
79153,67129,6103
79154,69050,46671
79155,38108,23484
79156,55172,97754
79157,87809,3138
79158,94497,12905
79159,45628,81633
79160,55696,23510
79161,60187,2802
79162,25676,59418
79163,97773,25692
79164,25386,62006
79165,71370,71312
79166,45538,89956
79167,22160,95424
79168,57880,308
79169,8211,49967
79170,15706,51792
79171,78955,17051
79172,58289,62753
79173,66861,33603
79174,19145,2061
79175,15973,38715
79176,87102,84885
79177,14032,24402
79178,72273,6610
79179,1732,39926
79180,17433,85352
79181,38613,78946
79182,29546,97466
79183,36361,71222
79184,358,75680
79185,46587,38548
79186,27473,82006
79187,24362,97540
79188,87784,34762
79189,60694,79332
79190,75654,92802
79191,91317,63435
79192,63077,73228
79193,47221,13399
79194,49613,51789
79195,47859,15634
79196,15657,9970
79197,38941,45958
79198,22067,36225
79199,56100,20294
79200,33564,75595
79201,62377,4010
79202,88295,65179
79203,63347,99292
79204,26899,10467
79205,86105,32206
79206,72494,47786
79207,5965,83039
79208,46959,94078
79209,86669,64350
79210,98682,25180
79211,75497,76898
79212,71293,72509
79213,56601,36486
79214,35463,94360
79215,68311,31148
79216,99407,2024
79217,83666,66697
79218,25862,93632
79219,80764,78407
79220,67381,36404
79221,830,55483
79222,60101,34922
79223,65579,34404
79224,10120,3930
79225,60307,7219
79226,4566,4362
79227,3965,35435
79228,55741,22819
79229,65568,40750
79230,49884,41674
79231,91871,21551
79232,95561,67037
79233,42474,13714
79234,64113,5532
79235,61513,60514
79236,99921,89566
79237,21606,18271
79238,58111,34850
79239,34140,20979
79240,89560,44515
79241,53569,76854
79242,46001,70567
79243,3846,69057
79244,64704,59195
79245,75986,42494
79246,45888,44156
79247,54195,79826
79248,30955,78651
79249,33274,21085
79250,52188,79113
79251,26705,45999
79252,80817,65439
79253,50895,46005
79254,58743,47802
79255,64420,46549
79256,52387,94432
79257,3671,85373
79258,9110,32472
79259,86052,65187
79260,82220,11721
79261,59225,6214
79262,35989,80001
79263,36241,82295
79264,56465,11502
79265,33821,92156
79266,8661,68487
79267,94966,64783
79268,69710,84482
79269,44391,17436
79270,73438,77946
79271,85000,49433
79272,6678,30506
79273,88222,28423
79274,73575,66309
79275,5095,17581
79276,74294,47542
79277,64523,31765
79278,35756,96620
79279,3877,38004
79280,47699,18197
79281,4410,82404
79282,35312,6739
79283,95125,65772
79284,74690,8213
79285,26010,5005
79286,21597,59370
79287,81142,34985
79288,75611,91469
79289,37150,78892
79290,56779,90018
79291,71442,18210
79292,25016,21649
79293,21246,74074
79294,21142,10612
79295,77908,96833
79296,69449,40194
79297,18980,97274
79298,1721,31536
79299,33962,10897
79300,25353,61777
79301,42549,20792
79302,3659,99333
79303,73403,43910
79304,14742,90750
79305,59336,78783
79306,75335,82056
79307,30647,42753
79308,35018,45458
79309,5289,8025
79310,46833,97580
79311,33911,75662
79312,81161,51545
79313,21086,82012
79314,50600,41901
79315,93634,34225
79316,44185,27012
79317,39663,46761
79318,86737,82974
79319,25021,62190
79320,28064,49863
79321,49153,68996
79322,74857,80800
79323,48162,34246
79324,49941,35834
79325,15008,66718
79326,7016,47572
79327,24245,82498
79328,94277,65086
79329,1185,7468
79330,54931,46126
79331,35712,92406
79332,80910,85495
79333,84944,93575
79334,12267,41805
79335,21465,20943
79336,63626,47832
79337,95611,684
79338,12177,59512
79339,94085,80813
79340,8850,77394
79341,77232,73635
79342,43120,93826
79343,9339,32711
79344,31142,95885
79345,60462,67974
79346,95611,64165
79347,34378,8589
79348,23833,89616
79349,59086,65408
79350,23913,55177
79351,38603,13277
79352,68907,6194
79353,16518,93443
79354,76963,73126
79355,27874,84574
79356,80311,10287
79357,9034,36337
79358,99973,30128
79359,40784,98670
79360,96031,25636
79361,90299,22359
79362,85523,12566
79363,83376,65080
79364,62451,64037
79365,2097,97851
79366,87100,51587
79367,94438,45258
79368,20788,78084
79369,7134,59719
79370,91119,57213
79371,41819,47596
79372,41972,47755
79373,8600,95242
79374,82608,39420
79375,80009,69845
79376,19636,25867
79377,10260,52320
79378,33200,39253
79379,90805,28457
79380,98900,62002
79381,10936,19540
79382,28896,46731
79383,4948,75405
79384,17496,25496
79385,47586,45377
79386,40021,48674
79387,62281,75433
79388,27233,28969
79389,38746,45554
79390,43069,73708
79391,41733,14627
79392,23119,89802
79393,2454,65620
79394,73189,78535
79395,74461,61072
79396,60837,90869
79397,27486,66808
79398,22330,59443
79399,94156,49013
79400,84971,16950
79401,99858,76164
79402,2649,61562
79403,87315,97696
79404,24539,88952
79405,41709,41257
79406,70357,23070
79407,91890,67463
79408,36388,40856
79409,47978,91883
79410,60939,94545
79411,14908,34144
79412,88600,19963
79413,45454,29862
79414,58900,25533
79415,70996,10789
79416,52511,19436
79417,33033,89381
79418,54761,49205
79419,46435,54163
79420,64956,35917
79421,87637,9762
79422,61011,28613
79423,54570,20653
79424,16393,38532
79425,98112,90104
79426,87669,11576
79427,67938,42449
79428,54371,65491
79429,25040,79656
79430,93494,21591
79431,53733,83972
79432,14089,7773
79433,40582,93340
79434,14552,50399
79435,37764,21232
79436,42884,20911
79437,59928,64855
79438,59277,77098
79439,92475,35588
79440,34785,54307
79441,25735,61625
79442,13227,55084
79443,90626,51132
79444,58909,48322
79445,82254,91306
79446,43838,54231
79447,35323,14329
79448,83678,73023
79449,51748,96109
79450,36695,19106
79451,34068,58953
79452,87302,97092
79453,33695,46478
79454,84179,31236
79455,90953,96157
79456,92574,16930
79457,66752,70150
79458,32108,23970
79459,78760,30906
79460,303,41941
79461,10904,17344
79462,43400,93263
79463,29374,45059
79464,71958,83950
79465,39948,40740
79466,94070,60872
79467,68454,3934
79468,68261,86990
79469,79966,70574
79470,66758,33262
79471,9964,82483
79472,56047,67182
79473,37287,13527
79474,80571,3719
79475,52510,13726
79476,30723,6972
79477,31454,50141
79478,87495,74803
79479,10720,59799
79480,40110,48940
79481,78155,65537
79482,62368,39378
79483,61230,62408
79484,64855,55455
79485,88139,76310
79486,29762,36491
79487,26852,16953
79488,62921,67873
79489,4897,39384
79490,22459,30601
79491,7078,29133
79492,35574,23107
79493,7054,99005
79494,91708,51053
79495,49063,95614
79496,45989,96478
79497,10092,97805
79498,1392,90525
79499,65509,78594
79500,75582,88547
79501,88193,48560
79502,27397,41797
79503,59684,60870
79504,61092,73661
79505,36147,35765
79506,40578,16228
79507,29110,60489
79508,54250,69946
79509,40208,33087
79510,48586,8342
79511,66004,84579
79512,74699,40827
79513,2355,26513
79514,87566,86655
79515,53930,21799
79516,78019,27083
79517,94379,12506
79518,31559,75440
79519,43909,61074
79520,43297,99172
79521,98375,24135
79522,49052,79508
79523,58982,2209
79524,14808,70190
79525,29368,23669
79526,40159,49712
79527,42956,91889
79528,8840,33147
79529,96137,10637
79530,88570,79852
79531,52887,18752
79532,18292,52083
79533,2428,21217
79534,31241,8655
79535,69831,17315
79536,85700,72576
79537,52402,12784
79538,67589,10662
79539,45681,17214
79540,87703,11989
79541,29623,61417
79542,12219,4777
79543,6292,94644
79544,66871,54351
79545,13425,36055
79546,76402,15416
79547,8784,88092
79548,11221,60604
79549,73817,97553
79550,6028,14666
79551,2281,31734
79552,79552,31415
79553,72777,5664
79554,10076,47676
79555,39234,74549
79556,73365,3200
79557,55472,52009
79558,69990,36419
79559,64209,44151
79560,34251,36855
79561,30531,62517
79562,90412,4602
79563,84168,8492
79564,43075,83079
79565,75021,90029
79566,39810,77610
79567,30840,85918
79568,46494,43478
79569,72383,65061
79570,67930,93124
79571,91873,50945
79572,31283,17374
79573,25443,26587
79574,20212,70606
79575,47260,9690
79576,19160,62879
79577,30481,26960
79578,94323,68857
79579,63541,53306
79580,42247,37939
79581,56212,80738
79582,64313,42565
79583,20743,55773
79584,73342,50319
79585,91613,45789
79586,66113,21755
79587,8105,31121
79588,64781,54974
79589,50976,97315
79590,58022,5518
79591,33102,84917
79592,70947,55041
79593,32409,85544
79594,17549,26977
79595,70502,26412
79596,5475,74877
79597,68026,78195
79598,39316,76486
79599,70220,13726
79600,69265,44960
79601,51234,64036
79602,25099,2721
79603,37341,12716
79604,36534,87146
79605,9335,66626
79606,51412,2285
79607,37457,61476
79608,37330,54030
79609,72277,83554
79610,33456,68575
79611,92834,42970
79612,65493,47020
79613,26218,11946
79614,26414,47567
79615,73299,72083
79616,11303,17999
79617,6000,55690
79618,89703,475
79619,66774,66270
79620,25034,91567
79621,94493,11645
79622,34853,36995
79623,34506,83055
79624,33774,78562
79625,26288,92559
79626,91462,72707
79627,44686,93687
79628,45300,89467
79629,88684,72199
79630,39798,79359
79631,33417,51230
79632,4965,3247
79633,62194,59039
79634,72155,82683
79635,8243,12398
79636,31587,60254
79637,63868,41896
79638,14757,12864
79639,24596,11061
79640,78790,40880
79641,66018,42707
79642,94438,51687
79643,52078,74316
79644,73230,17366
79645,47698,44472
79646,46123,68543
79647,18239,95329
79648,33387,90562
79649,40514,59153
79650,45156,80009
79651,98823,93826
79652,15255,2269
79653,90258,6187
79654,85095,62192
79655,39145,45500
79656,82200,95932
79657,76598,50265
79658,37536,3681
79659,68854,14130
79660,34960,73715
79661,55061,32905
79662,4367,24945
79663,32921,38627
79664,77520,78406
79665,74289,75056
79666,49989,12280
79667,30594,53960
79668,28279,64357
79669,35671,75860
79670,34167,303
79671,34132,49145
79672,85838,37
79673,43263,490
79674,70450,11562
79675,10686,34545
79676,88514,23757
79677,26410,53393
79678,16694,2960
79679,17415,19014
79680,96386,45927
79681,49483,34585
79682,59870,27085
79683,31700,70972
79684,51610,14389
79685,91020,54325
79686,54176,73625
79687,42155,56619
79688,81015,47957
79689,38619,39408
79690,37265,8953
79691,75949,68068
79692,67510,91714
79693,87915,99721
79694,73602,62036
79695,94612,87280
79696,39661,84635
79697,81812,73200
79698,34539,20552
79699,38331,91723
79700,5409,33883
79701,4725,83168
79702,56687,26171
79703,98065,57875
79704,46,37286
79705,60058,20607
79706,53530,79783
79707,56342,93808
79708,2589,53756
79709,30605,81853
79710,57006,85642
79711,90077,29768
79712,26055,94075
79713,48027,46272
